x(m/s),y(m/s),z(m/s),t(s)
-0.4405141473,9.198126793,7.232572556,43.09803639
0.1795574129,10.60825157,5.307716846,43.10042613
0.8522991538,12.26018047,4.177702427,43.10281639
1.740509748,12.83955193,3.390043736,43.10520545
2.44916296,13.40695286,1.529829144,43.1075942
2.858553886,13.6703043,-1.616016626,43.10998415
2.978258848,13.17951393,-4.44344759,43.11237352
2.681390524,12.38467312,-5.470515728,43.11476233
2.181024075,11.8388176,-4.867203236,43.11715139
1.364636302,10.85963154,-5.812871933,43.1195405
0.05027607456,10.74950314,-5.939758778,43.12193019
-0.8403286934,9.722434998,-3.684518099,43.12431983
-1.541799664,7.258907318,-4.26388979,43.12670915
-2.51380372,7.483952522,-4.448235512,43.12909925
-2.722090244,7.555775642,-1.934431791,43.13148931
-2.552109241,6.394638062,0.3806616962,43.13387925
-2.291152477,5.233500004,-0.7876585126,43.13626905
-1.790785909,5.815266132,-1.695021868,43.13865842
-1.007915616,6.157621861,0.4644551575,43.14104837
-0.06942886859,4.795380116,-0.1101285368,43.14343743
0.2489862591,7.495923042,-0.744564712,43.14582665
0.8020230532,10.39517689,1.455611944,43.14821675
1.659110427,9.389655113,0.2561685741,43.15060634
1.649533987,12.0087986,-1.381394982,43.15299545
1.752480268,15.29350281,-1.163532019,43.15538493
2.113989353,15.24562073,-2.377340078,43.15777478
1.778815389,17.42424965,-1.074950337,43.16016504
1.742903829,18.80804062,0.8929988146,43.16255493
1.764450788,18.27415657,0.1316754371,43.16494446
1.304783821,18.59017563,1.2808429,43.16733472
1.326330781,16.38760567,2.008648872,43.16972431
1.074950337,14.59681988,1.565740585,43.17211358
0.6320420504,13.35667706,1.934431791,43.17450358
0.4764256477,11.12058926,2.43240428,43.17689353
0.2394098788,9.102362633,2.678996563,43.17928368
-0.01915278845,6.976403713,1.017491937,43.18167337
-0.3878439963,6.346755981,0.5626131892,43.18406269
-0.4740315676,4.646945477,-0.4046026766,43.186453
-0.6966827512,4.002933025,-1.323936582,43.1888428
-0.8977869749,4.388382912,-1.431671023,43.19123248
-0.916939795,4.069967747,-2.954317808,43.19362269
-1.003127337,5.094642162,-2.722090244,43.19601285
-0.7637174726,4.587092876,-3.725217819,43.19840321
-0.8211758733,5.101824284,-5.434604168,43.20079285
-0.8451168537,6.82078743,-4.608640194,43.20318196
-0.4692433476,6.397031784,-5.140130043,43.20557201
-0.4979725182,7.603657722,-4.907902718,43.20796165
-0.3303856254,9.011387825,-3.768311501,43.21035071
0.08379345387,9.420779228,-3.303856134,43.21273998
0.2681390643,11.49646187,0.129281342,43.21512946
0.9600335956,11.90824699,2.571261883,43.21751925
1.505888104,12.51874161,3.016564608,43.21990868
1.87218523,14.27122307,5.800901413,43.22229816
2.681390524,13.30640125,7.302000999,43.22468847
2.942347288,13.4811697,6.258173943,43.2270778
3.040505409,14.72131348,5.662043571,43.22946707
3.275126934,13.6511507,4.199248791,43.23185728
2.901647806,13.22500134,1.86260891,43.23424748
2.487468481,13.42131805,-0.6607712507,43.23663754
1.903308511,12.64084053,-4.086726665,43.23902728
0.9791863561,12.68632889,-5.472909451,43.24141665
0.4692433476,11.86036491,-6.950068474,43.24380686
-0.3782675862,10.79738522,-9.952267647,43.24619712
-1.331118822,10.03127384,-10.79499054,43.24858712
-1.637563467,8.161482811,-10.02409077,43.25097722
-2.202570677,7.450435638,-8.870136261,43.25336696
-2.714907885,6.914156914,-7.110473633,43.25575686
-2.607173443,4.888749599,-5.338840008,43.25814675
-2.530562401,4.050815105,-3.272732973,43.26053618
-2.305516958,3.694094181,-1.697415948,43.26292587
-1.802756429,2.896859407,-0.4883961678,43.26531524
-1.23535502,3.246397972,2.190600157,43.26770452
-0.4453023672,3.509748697,3.6510005,43.27009394
0.1436459273,4.740315437,4.072361946,43.27248337
0.8427227736,6.576589584,6.138469219,43.27487332
1.728539228,7.072167397,6.17198658,43.27726295
2.020619392,9.408807755,5.346022606,43.27965228
2.48986268,11.52279663,5.125765324,43.28204259
2.899253607,11.67123127,3.093175411,43.28443259
2.731666803,13.00713825,0.4812138379,43.28682202
2.578444242,15.77950478,-0.05745837092,43.28921113
2.4132514,16.80896759,-0.3255974352,43.29160009
2.063713074,15.39644909,-4.038844585,43.29398988
1.381394982,15.43714905,-7.134414673,43.29637941
0.749352932,15.31983757,-7.788002968,43.29876884
0.3160210252,13.28485394,-7.984319687,43.3011592
-0.366297096,12.03034592,-7.608446121,43.30354915
-0.9959450364,10.90751362,-7.100896835,43.30593858
-1.276054621,8.994628906,-5.587826729,43.30832832
-1.534617305,6.971615314,-3.411590815,43.31071785
-1.83387959,5.568673611,-1.783603668,43.31310774
-1.86260891,4.601458073,-0.1077344418,43.31549738
-1.879367471,4.177702427,2.286364317,43.31788686
-1.793179989,3.852104902,4.795380116,43.32027691
-1.359848142,2.707725763,4.031662464,43.32266629
-1.149167418,3.765917301,2.580838442,43.32505545
-0.6464067101,5.022819042,2.827430487,43.3274453
0.09576395154,5.422633648,2.487468481,43.32983504
0.6942886114,7.625204563,2.681390524,43.33222483
1.539405465,8.783947945,0.9001811147,43.33461415
2.078077793,9.913963318,-1.637563467,43.33700321
2.607173443,11.57786179,-1.783603668,43.33939332
3.208092213,12.43734264,-2.39649272,43.34178274
3.188939571,14.00547791,-3.425955296,43.3441716
3.12190485,14.56809139,-3.730005741,43.34656108
3.028534889,14.09884834,-3.641424179,43.34895071
2.487468481,14.43881035,-3.133875132,43.35134061
1.83387959,14.62794304,-2.947135448,43.35373035
1.146773219,14.14433479,-2.090048313,43.35611983
0.4740315676,12.7222414,-1.276054621,43.35850993
-0.07661115378,11.3599987,-1.654322267,43.36089962
-0.7397764921,10.48136425,-1.90809679,43.36328915
-1.299995661,9.698493958,-0.8499050736,43.36567894
-1.446035624,9.547665596,1.709386468,43.36806821
-1.608834386,9.262767792,2.135535955,43.370458
-1.692627907,9.334590912,1.848244309,43.37284738
-1.158743739,8.681001663,1.788391709,43.37523628
-0.7014709115,7.905313969,-0.1508282125,43.37762613
-0.2609567642,8.501444817,-1.24253726,43.38001576
0.6057069898,8.688183784,-0.7780820727,43.38240483
1.252113581,8.740855217,-1.012703776,43.3847941
1.678263307,9.645824432,-1.24014318,43.38718368
2.152294636,9.746376038,-1.252113581,43.38957358
2.398886919,9.025752068,-2.37255168,43.39196269
2.288758516,9.70088768,-1.948796391,43.39435175
2.111594915,9.822986603,-0.665559411,43.39674207
1.800362229,9.547665596,-0.6990768313,43.39913175
1.278448701,10.40475273,-0.2011042982,43.40152108
0.8929988146,9.530906677,-1.307177901,43.40391077
0.495578438,9.691311836,-1.565740585,43.4063004
0.3471443057,10.25871277,-0.9576395154,43.40869035
0.2441980839,9.921145439,-2.588020802,43.41108004
0.2394098788,10.70162106,-2.774760485,43.41346972
0.682318151,10.39996529,-2.717302084,43.41585978
1.039038897,9.511754036,-3.931110144,43.41824936
1.319148421,9.20770359,-5.317293644,43.42063873
1.539405465,9.315438271,-4.807350636,43.42302826
1.771633148,8.853377342,-3.196121693,43.42541722
1.714174747,8.362586975,-2.853765726,43.42780675
1.414912343,8.410469055,-2.978258848,43.43019618
1.21141398,8.163876534,-1.936825871,43.4325853
0.8810282946,7.294818878,-1.26887238,43.43497503
0.4381200671,7.629992485,-1.539405465,43.4373643
0.1244931296,9.205309868,0.0406996794,43.43975337
0.1604046077,8.376951218,0.8738460541,43.44214285
0.1867396981,7.469587803,-0.6344361901,43.44453222
0.1436459273,9.17179203,-0.3279915452,43.44692217
0.4500905573,9.521330833,1.357453942,43.44931212
0.6990768313,8.944353104,1.726145267,43.45170181
0.8570873737,9.739193916,1.326330781,43.45409227
1.153955579,10.35447693,1.048615217,43.45648207
1.304783821,10.01690865,0.8522991538,43.45887154
1.350271702,10.36405277,1.606440306,43.46126154
1.527434945,10.64655685,1.659110427,43.46365134
1.479552984,10.74710941,0.61528337,43.46604139
1.352665782,11.1157999,1.946402192,43.46843139
1.453217983,10.51966953,3.279915333,43.47082134
1.24014318,10.88596725,3.593542337,43.47321186
1.060585737,10.32814217,3.10993433,43.47560191
0.8738460541,8.889288902,1.829091549,43.4779916
0.4931843579,9.973814964,3.385255814,43.4803816
0.4381200671,10.08873177,4.369229794,43.48277134
0.2226511836,9.602729797,1.460400224,43.48516113
0.06703476608,11.44379234,0.5769777894,43.48755076
0.4381200671,10.75907993,-1.1922611,43.48994045
0.3447502255,10.93145466,-4.062785625,43.49233071
0.3806616962,12.99516773,-3.682123661,43.4947205
0.7349883318,11.81248283,-6.054675579,43.49711009
0.4093908668,12.4229784,-7.488740921,43.49950004
0.4357259572,13.25851917,-5.434604168,43.50188962
0.5554309487,11.91542912,-5.401086807,43.50427936
0.2202570736,11.98964691,-5.245470524,43.50666936
0.301656425,11.79093647,-3.315826654,43.50905936
0.3926321864,11.86754704,0.5003666282,43.5114503
0.5769777894,12.31045628,4.670886517,43.51384061
0.9959450364,10.73992729,4.680462837,43.51623009
1.120438218,9.961845398,4.591881275,43.51861998
1.436459303,9.107151985,5.786536694,43.52100998
1.568134665,8.724096298,6.248597622,43.5234005
1.390971422,9.257980347,6.698688507,43.52579071
1.304783821,8.159088135,5.123371601,43.52818004
0.9815804958,8.302734375,3.18654561,43.53056977
0.6368302703,8.836618423,0.9145457745,43.53295967
0.251380384,8.520597458,-2.142718554,43.53534946
-0.07182296365,8.989841461,-4.057997704,43.53773977
-0.1795574129,9.368107796,-6.267750263,43.54013004
-0.4381200671,9.392048836,-8.647484779,43.54252035
-0.5147312284,8.898864746,-9.298680305,43.54491045
-0.2657449543,7.40734148,-10.71837997,43.54729983
-0.4046026766,7.850249767,-10.40714741,43.5496904
-0.2609567642,7.893343449,-7.084137917,43.55208056
0.2825036645,6.162409782,-4.721162319,43.55446998
0.3399620354,6.921339512,-2.128353834,43.55685972
0.60331285,6.466460705,-0.2825036645,43.5592492
0.9073634148,4.733132839,0.1891337931,43.56163931
0.7661116123,6.104951859,2.808277845,43.56402951
0.7182296515,7.522258282,5.62134409,43.56641941
0.5290958285,8.779159546,7.50310564,43.56880988
0.3830558062,10.41432953,7.795185566,43.57119998
0.301656425,11.70714283,5.228711605,43.57358951
0.2250452787,13.84986115,4.280648708,43.57597967
0.6511948705,15.17619228,4.194460869,43.57837019
0.9336984754,16.12664986,1.23056674,43.58076076
1.065374017,17.97728729,-1.25450778,43.5831505
1.580105066,18.27415657,-1.87218523,43.58554181
1.944008112,17.29257584,-3.081204891,43.58793196
1.991890073,16.51688766,-5.219135284,43.59032181
1.88415575,15.43475533,-6.411396503,43.59271128
1.726145267,12.91616344,-6.296479702,43.59510129
1.446035624,9.988180161,-6.897398472,43.59749108
0.6942886114,10.04084969,-4.737921715,43.59988123
0.3184151351,8.712124825,-1.113255858,43.60227118
0.2082865983,4.074756145,-2.724484205,43.60466056
-0.4907902479,2.781942844,-4.33571291,43.60705108
-0.7780820727,2.418039799,-2.724484205,43.60944134
-0.7852643728,1.410124183,-0.01675869152,43.6118304
-0.9360926151,1.362242103,1.80754447,43.61421988
-0.9097574949,1.115650058,0.184345603,43.6166103
-0.854693234,2.202570677,-0.7900525331,43.61900118
-0.5841601491,3.222456932,-0.2178629786,43.62139118
-0.3375679255,4.122638226,-0.304050535,43.62378071
-0.1532223076,5.616555691,-2.042166233,43.62617056
0.04788197577,8.15430069,-2.48986268,43.62856014
0.2896859348,10.36884212,-0.9528512955,43.63094931
0.5578250289,11.14213562,-0.7397764921,43.63333899
0.744564712,11.92500591,-2.104412794,43.63572868
0.8355404139,12.66957092,-3.66297102,43.63811878
0.8858165741,13.15557289,-2.899253607,43.64050816
1.036644697,13.4308939,0.2034983933,43.64289712
1.125226378,12.85152245,0.4093908668,43.64528696
0.916939795,12.95446777,-0.8738460541,43.64767639
0.8020230532,13.40216541,1.424488783,43.65006587
1.012703776,11.49406815,2.621538162,43.65245597
0.8618755341,10.59388733,0.2178629786,43.65484587
0.4165731966,11.79333019,-1.146773219,43.65723571
0.3567207158,10.82611465,-0.5841601491,43.65962509
0.2130747885,9.834958076,-0.9384866953,43.6620142
-0.2058925033,11.4198513,-2.207359076,43.66440238
-0.3375679255,11.43661022,-4.187278748,43.66679196
-0.3255974352,10.85005569,-4.508088112,43.66918087
-0.2130747885,11.59940815,-3.974204063,43.6715704
-0.1508282125,12.0231638,-5.384327888,43.67396004
0.007182296365,11.68559647,-6.516736984,43.67635019
0.4500905573,10.99130726,-5.492062569,43.67873993
0.6440125704,11.22832298,-3.65578866,43.68112931
0.7589293122,11.88669968,-1.666292787,43.68351941
1.046221137,10.81653786,-0.3758735061,43.6859091
1.2066257,8.702548981,-1.616016626,43.68829837
1.082132578,8.827041626,-2.044560432,43.69068795
0.9480631351,10.03845596,1.644745827,43.69307743
0.9935510159,8.841406822,3.634242058,43.69546754
0.6559830904,8.271611214,1.81472683,43.69785764
0.3471443057,8.271611214,-0.129281342,43.70024722
0.251380384,7.845461369,-0.6296479702,43.70263717
-0.03591148183,8.738459587,1.163532019,43.70502655
-0.009576394223,8.391316414,0.2082865983,43.70741623
-0.04548787326,8.458351135,-2.791519165,43.70980649
-0.01436459273,9.066452026,-3.315826654,43.71219655
0.4069967866,7.761668205,-3.61508894,43.7145867
0.6057069898,7.093714714,-5.580644131,43.71697623
0.5961305499,7.843067646,-6.444913864,43.71936535
0.7852643728,7.43367672,-5.03000164,43.72175524
0.9480631351,6.78487587,-3.076416969,43.72414457
0.8690578938,7.364247322,-1.553770185,43.72653394
0.8259640336,7.761668205,-0.4764256477,43.72892378
0.8092053533,7.670692444,1.319148421,43.73131358
0.7589293122,7.735332966,3.131481171,43.73370394
0.8139935732,7.629992485,2.822642565,43.73609352
0.7302001119,8.630725861,2.865736246,43.73848269
0.7421706319,9.557242393,5.130553722,43.74087274
0.8259640336,9.224461555,5.034789562,43.74326483
0.6009188294,10.37362957,2.992623568,43.7456541
0.5027607679,11.38633442,1.604046106,43.74804378
0.4596669674,11.05115986,-0.1220990419,43.75043337
0.301656425,11.90824699,-1.84345603,43.75282321
0.1484341323,13.68466759,-2.43719244,43.75521295
0.1316754371,13.37343597,-3.928715944,43.75760248
0.1987102032,12.34636688,-6.629259586,43.75999285
0.2011042982,12.79166985,-7.845461369,43.76238259
0.313626945,12.74378777,-7.33551836,43.76477175
0.6224656701,11.42703342,-6.05228138,43.76716144
0.9384866953,10.33053589,-5.647678852,43.76955149
1.139590979,9.384866714,-5.985247135,43.77194207
1.395759583,7.505499363,-5.020424843,43.77433222
1.673475027,6.081010818,-2.305516958,43.77672191
1.754874349,5.918211937,0.181951493,43.77911201
1.604046106,6.011581898,1.481947184,43.78150186
1.508282304,6.440125465,4.493723392,43.78388936
1.601652026,5.432209969,5.580644131,43.78627905
1.19944346,5.463333607,2.813066006,43.78866905
0.7182296515,7.977137089,3.291885853,43.79105936
0.8379345536,8.233305931,5.07788372,43.79344858
0.6488007307,8.139935493,2.183418036,43.79583754
0.2322275788,11.05115986,0.184345603,43.79822759
0.5506426692,10.74232101,-0.7086532712,43.80061675
0.665559411,9.684128761,-3.430743456,43.80300509
0.4788197577,12.46128368,-3.105145931,43.80539389
0.9480631351,11.80530071,-3.571995258,43.80778321
1.173108339,10.62500954,-4.271071911,43.81017316
1.2808429,11.0200367,-2.169053555,43.8125628
1.738115788,9.030540466,-1.903308511,43.81495228
1.659110427,8.259640694,-1.436459303,43.81734248
1.520252705,7.902919769,1.702204227,43.81973217
1.654322267,6.191139698,4.476964474,43.82212149
1.340695262,7.079349995,7.129625797,43.8245104
0.9696099758,8.345828056,9.79665184,43.82689988
0.8977869749,8.410469055,11.94655323,43.82928998
0.8594814539,8.628332138,11.33845234,43.83167972
0.6464067101,9.372897148,7.285242558,43.83406873
0.4476964772,11.87473011,6.047493458,43.83645837
0.6607712507,13.5003233,6.397031784,43.83884764
0.6200715899,15.08761024,3.363708735,43.84123644
0.4261495769,18.32443237,-0.04788197577,43.84362597
0.7254119515,19.15997124,-3.311038494,43.84601592
0.7278059721,19.05702591,-6.885427952,43.84840613
0.6631653905,19.57415199,-9.643429756,43.85079571
0.8259640336,19.11448479,-12.40382576,43.85318498
0.6248597503,18.59017563,-13.16993713,43.85557488
0.6631653905,17.16808128,-11.94176483,43.85796415
0.7876585126,14.96551132,-11.13974094,43.860353
0.4883961678,12.53071308,-10.47418213,43.86274253
0.430937767,9.885233879,-7.546199322,43.865133
0.4836079478,8.218940735,-1.589681625,43.86752285
0.2130747885,6.732205391,2.997411728,43.86991243
0.009576394223,5.640496731,6.516736984,43.8723017
0.08618755639,4.788197517,10.48136425,43.87469181
-0.01675869152,4.062785625,11.87233639,43.87708165
-0.1173108369,4.074756145,11.23071671,43.87947108
-0.002394098556,5.278987408,10.87160206,43.88186082
-0.0215468891,7.632387161,11.57067871,43.88425045
0.1699810177,8.539750099,9.303467751,43.8866404
0.3950262666,10.96736622,5.001272678,43.88902998
0.60331285,14.91523457,2.848977566,43.89141904
1.065374017,15.79626369,0.1077344418,43.89380894
1.379000902,16.51449394,-4.115455627,43.89619863
1.517858624,18.16881561,-7.728150845,43.89858832
1.611228466,17.7689991,-10.78780937,43.90097832
1.484341264,15.67895317,-13.16275501,43.90336795
1.106073618,13.93604946,-13.86662006,43.90575701
0.5506426692,12.71266365,-12.95686245,43.90814613
-0.02394098788,9.767923355,-11.65926075,43.91053493
-0.5219135284,5.599796772,-10.33532429,43.91292457
-1.053403497,2.889677286,-7.802368164,43.91531399
-1.376606703,0.4524846673,-5.171253681,43.91770342
-1.515464544,-2.020619392,-2.4443748,43.92009316
-1.443641543,-3.631847858,0.9480631351,43.92248269
-1.098891377,-5.022819042,2.990229368,43.92487269
-0.811599493,-5.334052086,4.426688671,43.92726248
-0.3734793961,-5.022819042,5.365175724,43.92965196
0.08139935881,-4.242342949,5.535156727,43.93204191
0.3064446151,-3.081204891,4.062785625,43.93443123
0.4117850065,-0.01915278845,2.655055523,43.93682024
0.5458545089,4.249525547,3.217668772,43.93920951
0.7517470121,5.824842453,0.60331285,43.94159884
0.7230178118,7.098503113,-5.65725565,43.9439878
0.6320420504,10.46700001,-9.032935143,43.94637722
0.7206237316,13.55538654,-7.582110405,43.94876613
0.9576395154,14.04378319,-6.883034229,43.95115597
0.9600335956,14.19221687,-9.487812996,43.9535454
0.7685056925,15.83935738,-9.150244713,43.95593452
1.113255858,14.97748184,-4.824109077,43.95832441
1.388577223,12.28651524,-2.626326323,43.96071446
1.015097857,12.34397316,-1.139590979,43.96310462
1.074950337,11.48688602,2.164265156,43.96549436
1.345483541,7.948408127,3.495384216,43.96788384
1.029462457,5.54712677,1.182684779,43.97027415
0.7230178118,6.011581898,1.225778461,43.97266425
0.5817660093,6.871063709,5.276593685,43.97505389
0.2777154744,7.416917801,7.886161327,43.97744342
0.04548787326,9.830168724,8.475110054,43.9798329
0.0215468891,13.07896137,9.198126793,43.982223
0.1436459273,15.13309765,9.111940384,43.98461259
0.486002028,18.15205574,8.769583702,43.98700181
0.9815804958,22.37524605,9.18376255,43.98939207
1.716568708,22.54043961,5.477697849,43.99178175
2.303122997,21.17580414,-0.9911568761,43.99417097
2.48986268,20.94597054,-5.985247135,43.99656071
2.291152477,20.1535244,-8.522992134,43.99895061
1.83866787,19.17912674,-7.222996235,44.00134118
1.027068377,18.10896111,-6.07622242,44.00373139
-0.2322275788,15.91596794,-7.756879807,44.00612102
-1.371818662,11.78135967,-9.870868683,44.00851134
-2.48986268,8.537356377,-9.155034065,44.01090108
-3.492990017,7.883767128,-5.116189003,44.0132903
-3.883228302,7.285242558,-0.7708998322,44.01567983
-3.69170022,3.974204063,-0.9265161753,44.01806936
-3.143451691,0.9863687158,-4.283042431,44.02045936
-2.159476995,0.6631653905,-4.594275475,44.02284936
-0.8068112731,-0.4022085965,-3.076416969,44.02523993
0.4476964772,-1.525040865,-2.944741488,44.02763035
1.553770185,-0.1651928127,-2.832218647,44.03002035
2.470710039,1.479552984,-2.858553886,44.03240983
3.028534889,2.295940638,-3.722823381,44.03479951
3.15063405,4.249525547,-4.338107109,44.03718941
2.856159687,7.744909286,-4.249525547,44.03957951
2.377340078,11.4844923,-2.726878405,44.04196884
1.766844869,13.56256866,-2.43719244,44.0443578
1.046221137,15.53530693,-3.196121693,44.04674743
0.5482486486,18.33879662,-1.388577223,44.0491366
0.2992623448,18.32921982,-0.9528512955,44.0515255
0.06464067101,17.02443695,-2.774760485,44.05391477
0.06703476608,16.67729187,-2.279181957,44.0563042
0.2274393737,14.39571571,-1.934431791,44.05869399
0.2777154744,11.73108387,-2.104412794,44.06108363
0.4620610774,9.190944672,-3.12669301,44.063473
0.4788197577,7.074562073,-3.744370461,44.06586295
0.3878439963,5.477697849,-2.825036526,44.06825243
0.3112328351,4.103485107,-2.664632082,44.0706416
0.1460400373,4.29980135,-1.953584671,44.07303134
0.07661115378,4.716374397,-1.379000902,44.07542066
0.1460400373,5.329264164,-0.8427227736,44.07781035
0.4093908668,7.041044712,0.7804762125,44.08019988
0.8810282946,8.21415329,1.608834386,44.08258894
1.376606703,9.085604668,0.8738460541,44.08497837
1.941614151,11.30732822,1.582499266,44.08736728
2.611961842,12.70548153,1.944008112,44.08975613
2.851371527,14.27601147,2.50901556,44.0921454
3.035717249,16.23677826,3.897592783,44.09453472
3.05008173,18.07544518,4.630187035,44.09692451
2.626326323,19.34192467,4.508088112,44.09931384
2.207359076,19.25334167,3.749158859,44.10170274
1.625592947,19.17194176,3.100358009,44.10409254
0.6895004511,19.15279007,2.157083035,44.10648212
-0.06224656478,18.01080322,1.948796391,44.10887155
-0.5267017484,16.1912899,2.049348593,44.11126134
-1.110861897,14.63273239,1.841061831,44.11365108
-1.410124183,10.91948414,-0.9528512955,44.11604128
-1.395759583,7.886161327,-1.917673111,44.11843118
-1.130014658,5.432209969,-1.067767978,44.12082071
-0.8858165741,2.901647806,-2.312699556,44.12321066
-0.5219135284,2.446768999,-0.8642696142,44.12560004
0.3279915452,0.2729272544,0.1651928127,44.12798873
0.7756879926,-1.647140026,-1.82669735,44.13037811
1.113255858,-0.7685056925,-1.383789182,44.132768
1.577711105,-0.1580105126,0.9025752544,44.1351579
1.563346505,0.9025752544,3.416378975,44.13754743
1.498705864,4.000538826,6.557436466,44.13993696
1.331118822,7.033862114,6.895004272,44.14232717
0.744564712,10.46700001,7.31157732,44.14471686
0.7086532712,12.14526272,7.081744194,44.14710623
0.5697954893,14.63751984,3.471443176,44.14949634
0.08379345387,20.17985725,3.15063405,44.15188649
0.6871063113,21.31466293,3.943080664,44.15427665
1.201837659,21.25001907,1.012703776,44.15666649
1.307177901,23.11981201,-3.387649775,44.15905592
1.939219952,21.78629875,-7.713786125,44.16144608
2.36058116,18.44652939,-9.961845398,44.16383618
2.46831584,15.76513958,-11.75023746,44.16622582
2.353399038,14.08448315,-13.78761482,44.1686154
1.86021471,13.07417297,-10.18449593,44.17100483
1.81472683,8.90844059,-6.574194908,44.17339493
1.465188384,4.795380116,-10.69204521,44.17578472
0.2801095545,5.923000336,-10.69443893,44.17817436
0.2537744641,3.466655016,-6.23183918,44.18056457
0.4189672768,-1.029462457,-6.543072224,44.18295431
-0.2896859348,0.4453023672,-6.528707504,44.18534358
-0.2034983933,0.2154688835,-5.44896841,44.18773363
-0.04788197577,-1.453217983,-3.504960537,44.19012379
-0.2944741547,-0.1340695322,-0.2346216738,44.19251404
-0.3255974352,1.513070345,0.7302001119,44.19490368
-0.7182296515,3.799434662,1.453217983,44.19729306
-1.156349778,5.721896172,3.540872097,44.19968337
-1.412518263,6.954856873,5.073094845,44.20207347
-1.955978632,8.894077301,4.38359499,44.20446332
-2.430010319,11.0104599,2.892071247,44.20685347
-2.506621599,12.83236885,3.847316742,44.20924347
-2.240876436,14.22094727,5.894270897,44.2116341
-1.551375985,14.91762924,4.97014904,44.21402431
-0.5865541697,16.81615067,3.844922543,44.21641368
1.051009417,18.02038193,6.217474461,44.21880352
3.12669301,16.22241211,5.903847694,44.22119264
4.663704395,16.83769608,3.624665499,44.22358337
6.116922379,17.6588726,3.093175411,44.2259728
7.28763628,15.23843861,2.221723795,44.22836228
7.460011482,13.59369278,-0.2633508742,44.23075202
6.77290535,13.52426434,-3.457078457,44.23314134
5.357993126,13.10050774,-4.534422874,44.2355303
3.437925816,11.24029446,-5.159283161,44.23791998
1.103679538,9.784682274,-7.534228802,44.24030946
-1.477158904,10.22040844,-8.803100586,44.24269868
-3.753946781,9.887627602,-7.637175083,44.24508832
-5.44896841,8.441592216,-5.338840008,44.24747764
-6.444913864,7.555775642,-2.667026043,44.24986733
-6.81839323,6.499978065,-1.21620214,44.2522567
-6.473642826,5.197588444,1.299995661,44.25464561
-5.185617924,3.701276779,5.164071083,44.2570354
-3.569601297,2.633508444,7.153566837,44.25942488
-1.757268548,2.264817476,7.196660995,44.26181384
0.3926321864,2.078077793,7.637175083,44.26420228
2.391704798,1.297601461,6.839940071,44.26659134
3.70367074,1.759662628,3.442713976,44.26898092
4.646945477,4.103485107,1.20423162,44.27137076
5.295746326,5.597403049,-0.5123371482,44.27375972
5.0060606,7.093714714,-4.053209305,44.27614962
4.273466587,9.344166756,-8.331463814,44.27853936
3.263156414,11.92500591,-10.66571045,44.28092842
1.905702591,13.47159386,-11.89388275,44.283318
0.5195194483,13.86662006,-14.71413136,44.28570743
-0.9935510159,15.89442158,-13.90732002,44.28809733
-1.941614151,16.35887718,-10.72795582,44.29048728
-2.616750002,15.45151329,-10.61064625,44.29287675
-3.356526613,16.39718246,-6.815999031,44.29526675
-2.959105968,13.40934658,-3.780282021,44.29765623
-2.623932362,10.68486309,-3.859287262,44.30004514
-2.389310598,11.11340618,0.2825036645,44.30243431
-1.209019899,9.020963669,5.269411564,44.3048229
-0.3974204063,7.124837875,8.396103859,44.30721274
0.3495384157,6.193533421,8.716914177,44.30960196
1.319148421,5.724289894,8.518202782,44.31199076
1.936825871,5.276593685,8.810282707,44.3143805
2.351005077,4.575122356,6.495190144,44.31676998
2.494651079,6.423367023,3.981386185,44.31915925
2.48507452,7.886161327,1.510676265,44.32154858
2.207359076,7.778427124,-2.44916296,44.32393821
1.723751068,9.664977074,-4.883961678,44.32632842
1.271266341,11.72390175,-7.4791646,44.32871769
0.60331285,13.05262566,-10.58909893,44.33110623
0.1412518322,14.11081791,-11.22114086,44.33349566
0.004788197111,14.29277039,-11.88669968,44.33588498
-0.3758735061,15.09239864,-12.77730465,44.33827384
-0.4165731966,15.21689224,-11.26423454,44.34066321
0.0981580466,13.27048874,-9.7727108,44.34305264
0.1987102032,13.03826237,-7.823914528,44.34544207
0.486002028,12.56183624,-4.460206032,44.34783118
1.065374017,9.997756004,-2.171447515,44.3502203
1.067767978,9.897204399,1.592075586,44.35260993
1.24253726,9.301074028,4.8863554,44.35499915
1.295207381,7.471982002,5.269411564,44.35738832
0.823570013,7.797579288,6.449701786,44.3597779
0.5697954893,7.313971519,7.400158882,44.36216727
0.1029462516,7.273272038,7.352277279,44.36455696
-0.5243076086,9.162216187,8.228517532,44.36694634
-0.7254119515,9.087999344,6.86866951,44.36933504
-0.928910315,8.587632179,3.270339012,44.37172488
-0.9576395154,9.325015068,0.2322275788,44.37411483
-0.7014709115,10.52924633,-0.5482486486,44.37650405
-0.2034983933,10.55079269,-0.8259640336,44.37889352
0.4405141473,10.20843697,-2.916012287,44.38128311
0.9743981957,11.69277763,-3.188939571,44.38367264
1.754874349,11.47012711,-2.834613085,44.38606191
2.322275639,11.11101246,-2.568867922,44.38845071
2.595202923,12.59056473,-0.9193339348,44.39084014
2.892071247,12.45888996,-0.6607712507,44.39322946
2.729272604,13.32794762,0.9336984754,44.39561873
2.638296843,13.50989914,2.339034557,44.39800806
2.42043376,12.09019947,-0.8499050736,44.40039748
1.632775426,13.57454014,-1.728539228,44.40278764
